代號格式錯誤,代号格式错误,Wrong Symbol Format,,รูปแบบชื่อรหัสไม่ถูกต้อง,,,コード形式エラー,,,코드 형식 오류,,,Định dạng mã số bị lỗi,,,कोडनेम प्रारूप त्रुटि,,,errorInputValidator.bankCodeFormat
帳號不得為空,账号不得为空,Please enter your account number.,,บัญชีไม่สามารถเว้นว่างได้,,,アカウントは空ではありません,,,계정이 비어 있지 않습니다,,,Số tài khoản không được để trống,,,खाता खाली नहीं हो सकता,,,errorInputValidator.bankAccountEmpty
帳號格式有誤,账号格式有误,Wrong Account Number Format,,รูปแบบบัญชีไม่ถูกต้อง,,,アカウント形式が間違っています,,,계정 형식이 잘못되었습니다,,,Định dạng số tài khoản bị lỗi,,,खाता प्रारूप ग़लत है,,,errorInputValidator.bankAccountFormat
戶名不得為空,户名不得为空,Please enter your account name.,,ผู้ใช้ไม่สามารถเว้นว่างได้,,,世帯の名前は空であってはなりません,,,가정의 이름은 비어 있지 않아야합니다,,,Người sử dụng không được để trống,,,खाता नाम खाली नहीं हो सकता,,,errorInputValidator.bankUsernameEmpty
戶名格式有誤,户名格式有误,Wrong Account Name Format,,รูปแบบชื่อผู้ใช้ไม่ถูกต้อง,,,フォーマット形式,,,형식 형식,,,Định dạng người sử dụng bị lỗi,,,खाता नाम प्रारूप ग़लत है,,,errorInputValidator.bankUsernameFormat
Email格式錯誤,Email格式错误,Wrong Email Format,,รูปแบบอีเมลไม่ถูกต้อง,,,電子メール形式エラー,,,이메일 형식 오류,,,Định dạng Email bị lỗi,,,ईमेल प्रारूप त्रुटि,,,errorInputValidator.emailFormat
Email不得為空,Email不得为空,Email can’t not be blank,,อีเมลไม่สามารถเว้นว่างได้,,,電子メールは空であってはなりません,,,이메일은 비어 있지 않아야합니다,,,Email không được để trống,,,ईमेल खाली नहीं हो सकता,,,errorInputValidator.emailEmpty
手機號不得為空,手机号不得为空,Phone number can’t not be blank,,เบอร์มือถือไม่สามารถเว้นว่างได้,,,携帯電話番号は空ではありません,,,휴대폰 번호는 비어 있지 않습니다,,,Số điện thoại di động không được để trống,,,मोबाइल फ़ोन नंबर खाली नहीं हो सकता,,,errorInputValidator.phoneEmpty
手機號格式有誤,手机号格式有误,Wrong Mobile Number Format,,รูปแบบหมายเลขโทรศัพท์ไม่ถูกต้อง,,,携帯電話番号形式が間違っています,,,휴대폰 번호 형식이 잘못되었습니다,,,Định dạng số điện thoại di động bị lỗi,,,मोबाइल फ़ोन नंबर का प्रारूप ग़लत है,,,errorInputValidator.phoneFormat
密碼格式錯誤,密码格式错误,Wrong Password Format,,รูปแบบรหัสผ่านไม่ถูกต้อง,,,パスワード形式エラー,,,비밀번호 형식 오류,,,Định dạng mật khẩu bị lỗi,,,पासवर्ड प्रारूप त्रुटि,,,errorInputValidator.passwordFormat
密碼不得為空,密码不得为空,Please enter your password.,,รหัสผ่านไม่สามารถเว้นว่างได้,,,パスワードが空であることはできません,,,비밀번호는 비어 있지 않아야합니다,,,Mật khẩu không được để trống,,,पासवर्ड खाली नहीं हो सकता,,,errorInputValidator.passwordEmpty
驗證碼格式錯誤,验证码格式错误,Wrong Verification Code Format,,รูปแบบรหัสยืนยันไม่ถูกต้อง,,,検証コード形式エラー,,,확인 코드 형식 오류,,,Định dạng mã nghiệm chứng bị lỗi,,,सत्यापन कोड प्रारूप त्रुटि,,,errorInputValidator.captchaFormat
驗證碼不得為空,验证码不得为空,Please enter your verification code.,,รหัสยืนยันไม่สามารถเว้นว่างได้,,,検証コードが空であってはなりません,,,검증 코드는 비어 있지 않아야합니다,,,Mã nghiệm chứng không được để trống,,,सत्यापन कोड खाली नहीं हो सकता,,,errorInputValidator.captchaEmpty
推薦碼不得為空,推荐码不得为空,Please enter your referral code.,,รหัสอ้างอิงไม่สามารถเว้นว่างได้,,,推奨されるコードは空であってはなりません,,,권장 코드는 비어 있지 않아야합니다,,,Mã giới thiệu không được để trống,,,अनुशंसा कोड खाली नहीं हो सकता,,,errorInputValidator.referralCodeEmpty
推薦碼格式有誤,推荐码格式有误,Wrong Referral Code Format,,รูปแบบรหัสอ้างอิงไม่ถูกต้อง,,,推奨されるコード形式は間違っています,,,권장 코드 형식이 잘못되었습니다,,,Định dạng mã giới thiệu bị lỗi,,,रेफरल कोड प्रारूप गलत है,,,errorInputValidator.referralCodeFormat
區碼不得為空,区码不得为空,Please select your area code,,โปรดเลือกรหัสพื้นที่ของคุณ,,,,,,,,,Mã vùng không được trống,,,क्षेत्र कोड खाली नहीं हो सकता,,,errorInputValidator.dialCodeEmpty
尚無平倉,尚无平仓,No close position yet,,ไม่มีตำแหน่งปิด,,,閉鎖はありません,,,폐쇄가 없습니다,,,Không có vị thế thanh lý,,,अभी कोई ऑर्डर नहीं है,,,agentFundingHistoryClose.emptyTip
尚無開倉,尚无开仓,No open position yet,,ไม่มีตำแหน่งเปิด,,,開いた位置はありません,,,열린 위치가 없습니다,,,Không có mất một vị trí,,,अभी कोई ऑर्डर नहीं है,,,agentFundingHistoryOpen.emptyTip
尚無可使用獎勵,尚无可使用奖励,No rewards available yet,,ไม่มีรางวัลที่ใช้ได้,,,報酬はありません,,,보상은 없습니다,,,Không có thưởng khuyến khích có thể sử dụng,,,अभी तक कोई पुरस्कार उपलब्ध नहीं है,,,awardAvailable.emptyTip
尚無歷史獎勵,尚无历史奖励,No reward history yet,,ไม่มีรางวัลในประวัติ,,,歴史的な報酬はありません,,,역사적 보상이 없습니다,,,Không có thưởng khuyến khích lịch sử,,,अभी तक कोई ऐतिहासिक पुरस्कार नहीं,,,awardHistory.emptyTip
請輸入PIN碼,请输入PIN码,Please enter your PIN.,,กรุณากรอกรหัส PIN,,,ピンコードを入力してください,,,PIN 코드를 입력하십시오,,,Vui lòng nhập mã PIN,,,कृपया पिन कोड दर्ज करें,,,securityVerifyMessage.pinInputTitle
生物辨識,生物辨识,Biometric,,ระบบพิสูจน์ตัวตนบุคคล /ไบโอเมตริกซ์,,,生物学的アイデンティティ,,,생물학적 정체성,,,Nhận dạng sinh trắc học,,,बॉयोमेट्रिक्स,,,securityVerifyMessage.biometric
驗證成功,验证成功,Verification Successful,,ยืนยันสำเร็จ,,,検証の成功,,,성공적인 검증,,,Nghiệm chứng thành công,,,सत्यापन सफल,,,securityVerifyMessage.biometricValidateSuccess
驗證失敗,验证失败,Varification failed,,ยืนยันล้มเหลว,,,検証に失敗しました,,,확인이 실패했습니다,,,Nghiệm chứng không thành công,,,सत्यापन में विफल रहा,,,securityVerifyMessage.biometricValidateFail
掃描指紋或臉部進行身份驗證,扫描指纹或脸部进行身份验证,Scan your fingerprint or face for ID verification.,,ทำการสแกนลายนิ้วมือหรือใบหน้าของคุณเพื่อยืนยันตัวตน,,,認証のために指紋またはフェイスをスキャンします,,,인증을 위해 지문 또는 얼굴을 스캔하십시오,,,Quét vân tay hoặc mặt để nghiệm chứng danh tính,,,प्रमाणित करने के लिए अपना फिंगरप्रिंट या चेहरा स्कैन करें,,,securityVerifyMessage.androidLocalizedReason
